1392138000,710.0,710.0,710.0,710.0,0.823163,2
1392141600,702.16326,709.95,675.0,675.0,9.65618895,74
1392145200,675.0,692.78251,660.01,671.80509,2.83913113,81
1392148800,671.80509,697.80744,660.0,677.83242,2.70581105,119
1392152400,691.18707,691.18707,684.0,684.0,2.5,9
1392156000,678.0,691.0,672.60017,672.60017,0.71088719,9
1392159600,678.19165,714.56111,678.19165,714.56111,1.20460748,13
1392166800,709.93,709.93,709.93,709.93,0.4,1
1392170400,697.94529,697.94529,697.94529,697.94529,0.0123158,1
1392184800,691.03149,691.03149,674.0,674.0,0.35,8
1392188400,683.7663,699.52836,683.7663,699.52836,2.25429625,15
1392192000,699.0,700.0,660.0,660.0,4.49122246,41
1392195600,657.16467,696.40594,651.30901,696.40594,3.05935188,20
1392206400,680.01,686.88,674.0,674.0,4.45,9
1392220800,680.5,680.5,680.5,680.5,0.28726784,12
1392231600,676.48614,676.48614,673.41243,673.41243,2.2373963,4
1392235200,670.6659,670.6659,670.6659,670.6659,0.1,1
1392271200,671.0,671.0,671.0,671.0,0.0271,1
1392274800,671.0,671.0,671.0,671.0,0.13972,7
1392278400,680.0,680.0,665.0,665.0,0.30862438,11
1392285600,663.33844,663.33844,663.33844,663.33844,0.07984,4
1392289200,673.3,673.3,673.3,673.3,1,1
1392292800,673.3,673.3,673.3,673.3,0.6,1
1392300000,673.3,673.3,673.3,673.3,0.013,1
1392303600,673.0,673.33974,673.0,673.33974,0.26242226,3
1392310800,673.34,673.34,660.0,660.0,0.83822,13
1392314400,660.0,666.04461,634.62399,652.23164,5.43314899,64
1392318000,658.68609,665.13266,644.47495,644.47495,3.86439372,66
1392321600,638.09083,656.74845,619.89426,656.0,1.57570127,23
1392325200,643.80156,650.80156,595.6295,633.1511,29.67654752,240
1392328800,617.00034,635.40572,616.90907,623.94582,0.85750605,16
1392336000,629.07483,648.83865,617.01069,629.0,1.03853544,19
1392339600,616.9441,616.9441,610.83271,610.83271,0.02636931,2
1392343200,605.10033,610.76676,604.78187,604.8166,0.41308844,6
1392346800,604.7166,629.0,590.0,629.0,2.82580941,38
1392350400,629.21015,653.04877,616.74016,618.54903,1.47912131,23
1392354000,620.0,629.00707,620.0,625.15898,0.4878009,7
1392357600,622.77623,625.15898,608.56951,616.35014,0.91516881,20
1392361200,622.4495,625.15898,586.43,586.43,1.53052411,28
