open_price_xbt,open_price_eth
6931.5,405.0
6948.6,405.29
7027.4,408.05
7038.8,409.33
7058.7,409.65
7050.6,408.82
7090.5,409.66
7117.4,407.95
7068.9,408.03
7089.7,407.98
7110.2,408.47
7116.4,408.61
7111.0,408.02
7095.0,404.26
7004.0,394.09
6879.0,384.6
6740.0,377.09
6749.0,380.07
6714.9,377.8
6605.2,377.18
6575.0,377.47
6623.2,378.1
6589.4,376.46
6499.9,372.14
6532.4,372.67
6550.4,373.17
6461.8,368.13
6515.0,369.02
6497.1,368.61
6486.6,366.57
6505.9,368.51
6499.2,366.67
6467.9,365.39
6493.2,364.24
6473.9,366.94
6258.5,354.85
6243.9,355.95
6270.0,357.75
6333.4,363.41
6315.4,357.57
6298.0,359.04
6267.9,351.46
6276.6,355.18
6282.0,356.82
6329.8,358.92
6315.9,359.62
6320.0,358.69
6340.0,361.8
6351.0,361.0
6348.7,361.24
6319.1,359.62
6309.3,360.56
6336.9,360.26
6343.7,359.7
6320.1,358.12
6257.2,353.62
6430.4,361.49
6508.3,365.0
6445.5,362.72
6451.6,363.49
6473.9,363.64
6474.7,362.53
6474.0,362.28
6508.2,363.28
6582.7,369.76
6597.9,369.31
6533.4,363.35
6558.3,365.03
6529.1,361.93
6473.5,359.16
6462.8,360.3
6426.0,360.22
6436.3,359.45
6445.7,359.75
6469.4,360.91
6416.0,358.67
6353.3,357.55
6347.7,358.19
6334.0,357.37
6507.2,362.25
6493.7,362.15
6431.2,359.15
6451.4,359.93
6370.7,357.08
6419.1,357.17
6400.5,356.42
6397.2,355.1
6192.9,342.98
6073.8,326.34
6094.9,328.21
6141.1,331.56
6088.6,327.8
6100.5,325.84
6138.1,324.75
6114.3,319.0
6101.6,317.97
6095.4,315.32
6080.3,313.84
6111.8,315.83
6101.2,316.84
6108.1,316.05
6115.8,316.43
6111.4,314.64
6112.6,307.9
6112.8,307.02
6123.0,312.49
6110.0,308.28
6115.8,306.81
6448.1,326.15
6385.6,322.81
6393.1,322.36
6414.9,325.12
6392.7,324.79
6403.6,327.88
6233.2,317.78
6279.8,320.45
6268.1,319.83
6288.8,321.65
6281.4,322.71
6263.3,321.87
6340.9,326.1
6345.4,326.7
6328.4,325.66
6308.5,322.99
6327.7,321.93
6325.8,322.21
6353.9,322.56
6254.0,317.17
6269.8,319.19
6308.1,319.75
6316.4,322.04
6308.7,322.08
6302.0,320.3
6302.8,320.2
6325.4,320.48
6333.3,319.8
6371.5,321.14
6337.7,318.96
6310.0,318.41
6330.1,319.41
6330.4,318.69
6324.7,318.89
6345.7,319.32
6341.7,318.03
6330.0,314.37
6415.3,316.14
6438.6,317.01
6470.2,318.38
6456.0,320.0
6463.8,319.63
6442.6,318.8
6445.1,319.12
6418.5,317.43
6379.5,315.61
6287.8,299.87
6283.8,294.09
6230.0,288.46
6238.0,288.75
6235.2,288.89
6275.0,288.58
6238.0,287.0
6254.8,283.55
6250.0,283.63
6225.5,271.13
6018.8,256.68
5940.3,262.06
5985.5,267.99
5996.6,268.92
5980.0,265.35
5979.5,262.51
6036.1,269.1
6026.1,263.93
6044.7,265.67
6022.5,263.01
6005.4,260.74
6098.2,265.26
6123.6,263.69
6034.4,253.97
6031.6,259.58
6020.5,256.92
6028.8,255.0
6045.9,257.74
6090.0,261.32
6069.5,259.0
6100.1,262.63
6138.0,266.0
6193.1,278.26
6216.8,282.99
6226.6,282.5
6262.4,286.27
6300.0,285.61
6329.5,286.49
6305.8,280.07
6321.9,281.11
6405.2,284.5
6440.2,286.19
6373.7,282.91
6299.0,280.24
6352.0,283.99
6388.6,285.17
6340.7,283.26
6412.2,288.49
6446.0,294.09
6586.5,304.21
6570.4,300.45
6532.1,298.15
6377.1,288.5
6375.1,287.3
6407.6,290.0
6337.0,286.4
6269.5,281.21
6300.8,283.03
6271.0,281.0
6297.4,283.76
6271.8,281.51
6307.6,283.51
6289.4,283.83
6301.0,283.67
6377.8,289.95
6397.1,290.44
6398.0,291.53
6451.9,295.66
6437.1,295.75
6318.9,287.62
6356.6,292.15
6325.0,287.81
6405.0,291.38
6397.3,290.22
6410.0,291.01
6420.0,292.0
6414.1,291.31
6259.1,282.99
6280.1,284.28
6278.6,285.0
6311.6,286.7
6338.6,291.64
6334.9,291.57
6418.7,297.0
6419.9,296.63
6462.6,298.42
6442.4,297.91
6495.0,301.0
6488.8,301.61
6465.3,299.8
6492.5,301.0
6431.5,297.39
6462.8,298.81
6471.3,298.89
6478.8,297.63
6467.0,294.55
6478.6,295.32
6503.2,300.87
6511.4,304.18
6514.2,303.62
6495.4,302.26
6478.1,300.6
6520.0,307.45
6565.4,315.33
6589.7,317.95
6600.2,318.61
6533.7,314.45
6493.1,310.92
6517.1,312.5
6517.9,311.5
6513.5,310.71
6471.4,305.61
6468.0,306.4
6493.2,308.02
6495.4,308.38
6508.8,310.03
6503.5,311.31
6475.4,308.63
6347.2,300.14
6345.8,293.5
6353.8,290.58
6344.0,287.8
6343.6,285.71
6367.1,289.55
6366.8,290.51
6359.7,288.88
6399.2,295.17
6401.1,295.85
6400.0,294.76
6371.0,293.84
6350.6,290.86
6368.7,292.92
6340.6,291.27
6356.1,292.51
6379.0,293.5
6362.5,295.23
6361.3,293.4
6367.0,295.47
6354.3,295.51
6379.5,296.5
6424.0,301.93
6417.7,300.99
6457.5,305.32
6426.3,301.78
6401.3,300.29
6376.8,296.76
6350.6,293.56
6366.0,295.14
6383.4,296.58
6532.6,302.94
6496.7,300.35
6509.6,301.28
6477.9,299.37
6501.3,300.71
6515.8,302.88
6506.9,301.36
6493.0,300.5
6452.9,296.91
6464.8,298.82
6438.0,295.96
6460.0,296.59
6447.8,290.38
6414.8,288.31
6414.3,289.75
6448.7,291.03
6447.8,289.16
6439.8,285.66
6450.8,286.71
6428.3,286.67
6476.0,289.44
6471.4,289.5
6466.2,288.83
6444.2,284.9
6452.5,285.79
6411.7,282.45
6300.8,273.45
6257.1,270.12
6314.8,274.61
6308.1,274.24
6310.0,274.43
6306.3,276.13
6298.7,274.9
6319.1,276.7
6385.2,278.43
6397.1,278.98
6471.0,284.59
6432.2,281.96
6450.1,282.82
6435.0,280.95
6433.7,280.93
6401.1,275.63
6427.0,277.26
6418.4,275.28
6439.7,276.36
6422.0,274.33
6448.1,276.63
6436.5,276.87
6449.8,277.31
6457.3,279.0
6468.6,280.13
6474.5,280.61
6466.0,278.59
6813.2,295.69
6724.9,291.98
6733.7,291.87
6718.6,288.55
6682.1,286.21
6685.9,285.65
6653.3,282.71
6670.1,283.5
6673.0,284.04
6664.9,283.7
6664.9,284.85
6668.0,284.76
6672.1,285.01
6653.3,283.91
6431.8,276.0
6427.9,275.75
6445.0,275.53
6412.2,271.05
6432.3,271.58
6333.1,266.71
6370.0,266.89
6347.6,268.75
6354.9,270.03
6422.0,274.29
6408.3,273.59
6416.0,274.07
6401.5,271.42
6390.9,270.6
6429.3,273.35
6431.2,273.6
6440.0,273.77
6430.8,274.39
6412.0,271.55
6430.0,270.99
6404.8,268.71
6432.3,271.73
6428.8,271.54
6445.0,273.57
6446.2,272.45
6454.8,276.45
6451.5,276.35
6445.5,275.5
6420.3,273.6
6420.8,273.16
6478.0,274.3
6504.6,275.09
6527.6,275.73
6481.6,273.17
6500.2,274.28
6511.0,274.78
6498.2,274.06
6505.0,274.38
6522.1,275.7
6514.3,274.97
6530.3,275.87
6519.9,274.38
6524.9,274.67
6538.6,275.06
6532.8,276.03
6553.9,276.8
6536.2,276.17
6508.7,271.81
6506.8,271.9
6548.6,273.17
6583.7,275.29
6631.0,280.38
6615.8,279.49
6610.0,279.8
6681.6,282.39
6686.5,281.31
6693.1,281.55
6726.1,281.77
6731.4,281.7
6763.7,281.77
6726.2,279.86
6742.0,279.98
6728.8,279.0
6681.9,277.22
6678.3,277.03
6709.9,279.33
6691.0,277.91
6710.1,278.76
6710.0,278.68
6692.6,278.69
6697.8,277.8
6727.9,279.5
6738.6,280.1
6713.0,279.03
6722.7,280.05
6705.7,279.11
6713.1,279.09
6711.0,279.0
6704.9,277.81
6725.0,278.89
6730.8,277.88
6755.5,276.53
6734.8,276.0
6641.8,272.48
6620.0,271.29
6625.8,271.26
6595.0,270.31
6607.4,271.98
6638.7,272.4
6625.9,271.26
6661.4,273.33
6669.9,273.48
6701.5,274.97
6686.6,273.91
6723.6,275.35
6694.9,274.45
6675.7,273.53
6656.6,272.15
6648.3,272.14
6696.5,273.41
6703.7,273.5
6679.8,272.4
6681.0,272.3
6683.5,272.7
6710.0,274.03
6700.0,273.37
6675.0,272.3
6675.1,272.1
6668.6,272.06
6699.8,277.37
6707.0,277.7
6710.1,278.01
6705.0,277.0
6700.0,276.11
6699.2,275.41
6709.0,276.35
6708.9,276.38
6687.7,275.9
6715.3,276.02
6718.8,276.35
6748.0,277.0
6739.9,277.84
6736.2,278.0
6734.0,277.67
6744.1,277.9
6717.3,276.79
6730.1,276.86
6762.8,280.07
6906.2,288.12
6904.7,286.68
6914.5,285.5
6874.9,283.77
6879.1,283.6
6900.1,284.61
6905.4,285.94
6913.6,285.07
6930.0,285.41
6915.0,285.2
6920.0,285.2
6921.0,285.1
7030.1,288.07
7040.4,287.84
7080.7,290.99
7057.3,288.61
7046.6,288.69
7015.3,287.3
7050.0,288.9
7055.3,291.34
7094.9,293.21
7081.0,294.11
7059.8,293.63
7080.9,296.0
7076.7,295.54
7072.8,295.51
7056.6,294.99
7030.0,292.1
7043.3,291.48
7039.0,290.69
7057.7,292.69
7048.0,292.23
7052.6,292.4
7075.0,293.06
7105.6,295.49
7083.1,294.59
7082.8,294.9
7093.3,295.22
7096.3,295.46
7075.2,293.0
6979.0,286.7
6995.2,287.5
7021.4,288.97
7014.0,288.94
7004.0,287.96
7040.2,290.0
7055.0,291.05
7060.1,290.6
7025.4,288.21
7044.1,290.1
7043.3,288.38
7002.5,285.52
7017.7,287.05
7013.9,286.68
6966.3,283.08
6977.7,283.8
6970.7,283.05
6937.7,280.21
6917.6,278.89
6924.9,278.63
6872.4,277.09
6827.0,275.4
6839.0,277.58
6862.5,278.13
6859.5,278.38
6855.9,277.29
6854.6,276.39
6818.8,274.43
6820.1,275.02
6917.5,284.71
6936.8,283.71
6930.0,284.06
6983.1,283.93
6951.8,281.08
6940.8,280.18
6946.7,278.8
6967.4,280.9
7005.1,282.1
6996.7,281.48
6989.0,281.19
6961.6,279.0
6945.7,278.98
6952.4,279.72
6945.3,280.08
6963.3,280.73
6902.9,277.19
6935.0,277.66
6930.0,276.85
6947.5,277.9
6979.9,280.29
7043.5,282.98
7045.1,282.67
7038.1,283.21
7039.1,283.0
7021.8,282.28
7024.0,281.92
7014.8,281.59
7049.3,284.07
7030.0,283.9
7041.9,284.23
7062.2,288.18
7049.3,286.39
7041.2,285.68
7048.1,287.05
7047.6,286.49
7048.5,286.8
7062.1,286.78
7091.2,287.92
7056.3,286.14
7036.1,284.65
7054.0,285.87
7131.0,293.86
7170.0,295.37
7193.0,296.67
7196.4,297.0
7195.5,298.0
7250.0,301.32
7185.3,297.9
7183.4,297.32
7186.9,295.23
7191.2,295.56
7158.2,292.8
7140.2,292.22
7165.8,294.7
7189.6,296.26
7214.5,295.91
7231.0,297.88
7207.9,295.93
7227.6,296.67
7278.0,297.79
7283.2,295.32
7267.6,293.36
7236.1,290.27
7244.0,292.96
7192.8,289.0
7231.3,291.92
7218.9,291.15
7272.2,294.32
7287.6,294.87
7304.0,295.0
7300.0,293.61
7281.4,293.27
7279.0,293.87
7271.7,292.38
7294.5,295.19
7277.3,293.45
7263.0,291.81
7276.5,292.66
7253.2,291.7
7198.8,287.17
7212.1,288.86
7244.3,289.67
7244.9,289.03
7238.0,288.88
7210.3,286.0
7233.5,286.51
7222.3,286.75
7245.1,288.26
7277.7,289.16
7273.4,289.0
7283.7,289.3
7262.0,287.6
7278.1,288.5
7277.5,289.13
7312.0,291.93
7294.8,290.22
7300.9,290.78
7252.4,287.9
7256.0,288.63
7254.9,288.47
7268.0,289.56
7265.8,289.36
7256.0,287.1
7243.4,283.96
7252.8,284.14
7278.1,284.69
7291.8,286.42
7275.0,285.26
7274.9,285.29
7300.0,286.13
7323.3,287.77
7345.0,288.68
7361.8,288.32
7354.2,287.97
7364.7,288.39
7363.2,287.57
7375.9,288.46
7345.9,285.44
7341.0,283.11
7362.6,285.05
7353.6,285.27
7355.0,284.79
7358.8,285.0
7379.3,286.69
7383.9,286.52
7366.5,285.27
7367.7,284.11
7354.9,283.68
7372.1,284.8
7374.8,284.52
7361.0,283.32
7374.5,283.44
7096.2,265.89
6982.6,254.98
6990.9,257.05
6982.1,257.7
7033.9,261.08
7006.4,259.18
6985.0,255.11
6918.3,244.56
6910.3,242.98
6916.2,243.87
6895.9,242.73
6945.1,245.3
6919.3,242.92
6897.9,240.81
6684.4,227.56
6427.0,224.56
6417.2,227.17
6448.0,229.12
6410.1,227.03
6425.0,227.87
6385.9,225.18
6408.5,225.41
6393.1,227.08
6422.8,228.99
6380.1,225.35
6364.7,224.6
6398.4,225.87
6392.0,223.63
6480.2,230.73
6458.6,229.13
6418.2,226.3
6420.5,224.86
6381.2,219.76
6410.1,221.88
6454.3,225.53
6440.1,224.34
6430.1,224.07
6454.3,226.07
6494.8,229.08
6479.5,228.77
6504.0,231.46
6486.4,230.45
6486.8,229.51
6481.9,228.73
6506.7,230.39
6464.0,227.05
6484.2,225.16
6445.5,223.33
6452.1,224.15
6364.7,217.12
6366.6,217.98
6423.3,221.34
6439.8,220.41
6418.0,217.76
6375.7,215.5
6439.3,218.37
6415.6,217.64
6415.2,216.73
6414.3,216.32
6448.0,218.1
6415.0,216.4
6398.6,215.83
6400.0,214.71
6429.4,217.82
6422.6,217.37
6437.0,218.61
6418.2,216.3
6415.4,215.99
6429.0,216.44
6436.6,215.95
6436.9,216.5
6445.0,218.33
6453.1,219.05
6445.1,218.99
6431.0,217.55
6409.0,217.31
6411.8,217.0
6399.6,215.47
6427.4,216.01
6370.4,208.01
6211.3,200.54
6186.3,201.45
6177.8,198.74
6167.0,192.6
6183.3,194.11
6181.0,194.4
6183.2,196.13
6168.4,193.6
6198.0,194.13
6160.9,187.4
6172.7,188.93
6170.1,188.04
6183.4,190.0
6184.4,190.77
6183.9,189.51
6187.5,189.99
6379.8,202.42
6357.2,199.63
6364.7,201.44
6386.8,203.01
6388.6,204.71
6372.6,203.29
6365.3,201.0
6373.0,199.86
6372.6,197.25
6372.8,197.86
6382.2,201.95
6389.9,201.47
6359.1,198.85
6241.3,194.3
6232.8,195.69
6252.7,197.17
6317.4,199.93
6306.9,199.24
6297.1,198.59
6272.9,195.98
6284.9,197.92
6315.0,199.95
6313.0,198.4
6284.1,196.33
6287.7,196.09
6286.4,195.82
6302.1,196.45
6294.9,195.18
6299.8,194.55
6300.8,195.14
6286.9,194.46
6260.8,189.0
6258.1,188.94
6281.0,191.54
6293.8,194.77
6303.1,196.35
6289.8,195.1
6282.1,195.01
6301.2,197.01
6311.9,196.89
6387.4,198.1
6349.7,196.58
6345.0,194.54
6320.1,192.88
6325.9,193.87
6335.2,194.43
6307.4,192.8
6317.6,193.95
6330.0,193.83
6314.7,192.7
6274.9,190.34
6267.9,189.79
6274.7,190.09
6213.6,184.15
6249.9,184.09
6252.3,183.55
6236.4,181.58
6243.8,181.39
6264.0,182.56
6252.5,181.9
6310.2,186.05
6289.1,184.49
6281.0,184.87
6255.5,180.98
6254.8,179.02
6250.4,178.87
6257.6,176.74
6269.0,175.5
6276.2,176.01
6252.5,171.51
6238.8,170.34
6236.0,170.24
6249.6,172.04
6235.3,171.1
6235.6,169.86
6249.4,171.04
6281.0,173.75
6271.3,172.33
6263.0,171.35
6260.0,170.44
6284.2,173.03
6309.4,179.74
6308.0,179.88
6307.0,181.72
6297.1,180.82
6335.0,183.22
6325.1,183.1
6404.0,190.39
6396.9,189.33
6391.1,188.88
6389.8,189.36
6393.6,190.44
6381.3,186.43
6385.0,188.68
6386.9,186.42
6414.4,188.74
6437.2,191.02
6436.1,193.15
6465.2,195.37
6457.7,197.98
6502.2,204.8
6496.1,202.54
6479.5,202.48
6527.8,209.51
6505.0,207.99
6487.2,205.96
6450.1,202.61
6470.2,205.71
6469.8,205.03
6485.3,207.81
6490.5,211.4
6465.5,209.0
6486.4,213.67
6560.1,220.1
6554.1,218.83
6539.9,216.77
6545.7,217.9
6554.4,217.75
6554.8,213.27
6426.3,204.7
6430.4,204.25
6444.4,205.51
6470.1,208.53
6470.0,208.73
6449.3,205.51
6453.8,204.8
6478.0,208.36
6510.5,217.88
6461.4,212.68
6472.8,215.09
6533.9,219.14
6532.1,218.42
6508.9,214.72
6517.2,215.58
6482.3,208.33
6483.9,209.29
6518.8,214.69
6502.5,212.37
6499.4,213.79
6509.3,215.46
6483.7,212.32
6485.1,212.16
6497.0,214.0
6515.3,215.97
6528.8,217.92
6520.0,215.7
6520.0,216.81
6527.3,217.87
6545.3,221.6
6534.7,224.66
6534.2,223.9
6544.0,225.19
6546.6,226.99
6518.3,222.8
6534.8,224.17
6531.2,223.33
6500.1,220.39
6520.0,221.33
6520.0,221.63
6510.2,220.76
6498.0,218.93
6501.0,217.86
6489.4,214.91
6448.0,214.66
6469.8,216.11
6464.6,214.49
6446.1,213.58
6482.2,216.96
6486.3,217.5
6508.8,220.32
6497.0,218.94
6499.7,219.61
6482.3,216.49
6471.0,217.0
6475.0,217.21
6479.4,218.23
6470.0,217.91
6482.3,217.94
6501.8,221.92
6497.9,221.56
6495.0,219.22
6494.9,219.37
6501.7,219.81
6525.4,223.49
6519.9,222.5
6516.4,222.94
6511.9,223.03
6475.3,218.91
6483.1,219.23
6483.8,218.75
6471.9,217.5
6472.0,216.14
6487.2,220.0
6471.0,218.79
6467.7,219.21
6446.1,216.97
6417.6,216.43
6351.6,213.74
6260.0,206.05
6257.1,204.9
6282.0,205.32
6293.0,204.68
6263.0,196.59
6215.3,194.66
6249.1,195.92
6247.2,195.0
6250.0,195.75
6246.8,196.69
6248.9,197.05
6241.6,196.57
6241.0,194.24
6256.4,196.26
6265.7,196.95
6263.7,197.33
6283.9,200.01
6255.0,197.19
6253.2,197.35
6242.8,195.99
6282.4,199.67
6321.9,207.59
6363.0,211.52
6359.8,210.92
6356.3,211.33
6340.0,211.67
6321.9,209.21
6334.2,209.37
6303.1,206.94
6314.9,207.97
6321.0,208.39
6349.8,210.67
6330.7,208.11
6315.8,207.92
6334.3,211.84
6337.3,212.31
6351.3,212.49
6334.1,210.99
6337.4,211.14
6345.7,211.41
6349.4,211.27
6340.1,211.1
6317.6,208.31
6311.2,207.66
6283.3,205.12
6289.0,206.91
6286.6,207.09
6323.7,209.63
6327.8,209.42
6320.6,208.97
6320.0,207.72
6149.0,199.8
6409.2,209.47
6423.9,211.0
6394.4,209.45
6385.8,208.89
6390.6,209.75
6419.0,210.58
6405.9,209.83
6390.0,208.81
6399.7,208.96
6394.0,207.24
6390.6,207.51
6402.5,209.14
6408.0,208.84
6390.6,207.98
6390.3,207.67
6413.6,210.03
6428.8,212.37
6424.0,212.13
6424.8,211.74
6417.6,210.83
6415.0,210.59
6419.9,210.6
6397.5,208.49
6404.4,209.9
6420.7,210.16
6381.4,208.63
6514.4,214.27
6530.5,223.12
6491.2,224.26
6500.0,223.2
6499.8,221.69
6547.0,224.35
6549.9,222.88
6541.8,222.5
6531.9,222.06
6545.4,223.6
6645.1,226.65
6702.9,226.9
6706.8,226.5
6697.8,226.42
6746.0,228.25
6727.2,227.07
6729.7,228.7
6720.8,230.2
6687.2,226.35
6712.5,228.75
6694.7,228.08
6736.5,243.46
6752.0,246.99
6702.8,242.0
6715.1,244.04
6732.8,247.58
6755.0,247.4
6796.2,248.49
6760.1,245.24
6738.8,242.0
6733.8,241.38
6736.3,242.06
6736.4,240.97
6721.6,243.06
6716.5,240.95
6640.1,235.38
6693.7,237.07
6691.7,237.75
6655.9,235.78
6674.1,238.43
6683.6,240.93
6663.7,237.98
6677.2,238.67
6660.0,238.28
6674.0,239.5
6729.6,243.46
6718.8,241.94
6713.2,241.53
6690.8,238.38
6692.4,239.41
6705.3,240.74
6697.1,239.89
6681.0,237.44
6686.0,237.93
6699.9,239.23
6715.1,239.54
6715.0,240.7
6696.7,238.48
6703.0,239.87
6717.6,243.09
6761.5,247.0
6749.7,245.9
6737.1,246.0
6726.6,245.35
6727.7,245.15
6680.1,242.01
6679.1,241.8
6691.4,243.38
6681.6,241.62
6695.6,243.93
6680.5,242.4
6675.2,241.55
6684.7,241.0
6711.8,244.31
6700.2,244.62
6689.2,242.99
6713.3,244.73
6705.0,244.37
6702.9,244.77
6688.3,242.48
6677.1,239.27
6646.0,233.84
6673.3,235.67
6636.4,233.74
6596.8,231.59
6611.4,233.86
6577.5,232.86
6622.0,235.1
6615.0,234.9
6605.6,234.01
6597.1,232.87
6608.0,233.87
6643.1,235.96
6643.0,235.11
6626.0,233.59
6627.5,234.28
6616.0,232.6
6590.6,228.4
6579.2,227.5
6513.6,225.3
6434.5,221.5
6420.6,220.79
6454.1,221.3
6453.1,220.27
6461.2,220.8
6416.2,211.64
6373.3,208.71
6404.9,211.71
6410.0,211.58
6403.5,210.51
6396.9,206.65
6440.0,210.78
6412.5,209.42
6418.6,209.8
6399.5,210.0
6383.5,210.2
6388.6,209.37
6349.6,208.2
6362.0,209.59
6385.0,214.22
6390.0,217.2
6392.8,214.68
6434.9,219.35
6400.0,215.74
6392.1,210.64
6391.3,208.81
6384.6,209.0
6395.9,211.52
6439.9,213.29
6432.1,213.42
6448.6,214.01
6447.0,212.35
6458.3,213.32
6470.9,213.7
6528.4,217.18
6493.5,214.95
6489.0,213.16
6516.6,217.74
6529.9,220.0
6522.1,220.33
6526.8,220.98
6507.1,218.99
6489.1,217.03
6496.9,219.2
6471.7,215.22
6463.0,215.34
6452.0,213.73
6489.0,217.97
6484.3,216.59
6490.7,217.76
6492.2,217.62
6471.5,215.82
6465.0,215.46
6468.9,215.21
6456.0,212.93
6460.5,212.57
6457.5,211.91
6464.3,213.78
6481.3,215.52
6500.2,218.9
6503.9,217.98
6509.5,218.11
6492.1,216.37
6501.2,217.5
6505.7,218.55
6509.5,217.74
6660.9,228.14
6688.0,228.33
6711.0,231.47
6668.9,227.6
6683.7,229.08
6702.6,229.49
6711.7,230.5
6700.0,228.75
6693.5,229.15
6708.2,229.33
6714.3,229.86
6727.9,229.65
6759.3,229.89
6720.7,226.93
6651.6,223.69
6644.0,223.8
6649.6,223.84
6592.8,222.81
6637.4,225.38
6652.7,225.86
6654.1,225.89
6643.4,224.88
6645.0,225.1
6644.5,224.83
6671.7,221.96
6644.1,220.01
6634.9,220.21
6617.2,220.19
6622.2,221.03
6608.0,220.12
6469.9,215.87
6497.2,216.55
6483.8,216.6
6491.3,216.75
6487.6,216.33
6494.9,215.96
6520.0,220.08
6515.7,226.22
6530.9,230.27
6535.1,229.82
6566.9,231.2
6563.9,230.91
6548.4,230.02
6536.2,228.11
6563.7,230.96
6533.8,228.97
6567.2,230.46
6570.1,230.79
6567.3,231.39
6569.3,230.0
6574.3,230.5
6585.3,231.34
6582.2,230.27
6560.3,230.0
6577.2,231.81
6561.2,229.8
6563.6,230.65
6540.2,228.96
6553.8,229.8
6568.0,231.62
6560.2,231.25
6573.9,231.89
6566.1,232.3
6620.1,236.52
6613.6,235.54
6617.8,235.38
6622.0,235.1
6633.2,236.7
6591.8,232.8
6600.3,233.5
6604.6,232.79
6597.1,232.29
6586.1,232.07
6558.2,228.26
6565.8,228.01
6617.0,232.75
6603.8,231.96
6626.1,232.63
6610.0,233.04
6609.0,232.26
6618.6,232.22
6602.4,230.44
6603.0,230.31
6609.0,230.27
6583.0,228.66
6600.5,231.56
6590.0,229.89
6562.2,227.54
6570.0,228.77
6581.5,229.51
6543.9,227.02
6543.0,227.11
6537.5,227.0
6557.1,227.96
6563.8,229.09
6566.6,229.5
6554.4,228.76
6548.1,228.72
6576.0,230.0
6562.2,230.04
6574.5,230.0
6557.5,228.81
6576.2,229.27
6575.0,230.34
6569.8,229.16
6579.9,229.73
6583.7,229.61
6565.5,228.19
6559.6,228.79
6561.0,228.7
6543.7,227.11
6547.4,227.84
6540.2,226.78
6551.3,227.1
6552.6,227.31
6522.1,225.59
6534.8,226.61
6498.7,225.16
6497.8,224.99
6535.2,225.54
6530.3,225.04
6525.0,225.1
6518.2,225.44
6535.0,225.98
6497.7,224.58
6508.7,224.47
6488.4,223.06
6472.0,219.32
6426.0,216.9
6428.2,218.1
6430.4,217.78
6429.0,217.77
6421.2,216.63
6416.7,216.32
6432.0,217.74
6450.4,218.48
6450.0,219.01
6432.1,217.01
6442.9,217.3
6480.2,220.5
6470.0,219.84
6469.9,220.29
6467.8,219.28
6452.4,218.3
6435.0,216.51
6437.1,216.67
6422.6,215.09
6434.8,217.4
6463.8,219.01
6476.3,219.01
6554.4,223.44
6563.8,224.07
6558.8,223.62
6563.4,224.09
6547.7,223.32
6545.0,222.16
6542.0,221.86
6555.6,222.26
6553.9,222.51
6526.0,221.96
6530.9,221.53
6530.3,222.0
6541.9,222.91
6535.0,222.55
6555.7,222.6
6546.3,222.19
6554.5,222.07
6559.9,223.1
6566.6,223.04
6551.6,221.99
6547.3,220.22
6550.0,221.52
6557.0,221.46
6572.7,222.51
6561.0,222.0
6526.4,220.26
6531.6,219.62
6532.4,219.89
6528.0,219.95
6546.8,220.07
6522.6,219.22
6523.7,219.21
6532.9,219.56
6533.1,220.38
6540.7,221.42
6537.8,221.87
6540.4,222.3
6547.1,222.49
6545.9,222.5
6536.0,222.2
6532.0,221.47
6532.9,221.9
6545.2,222.03
6537.0,221.86
6550.0,222.95
6585.6,226.29
6582.7,226.61
6581.3,226.02
6574.9,225.44
6561.4,225.26
6562.3,225.5
6569.7,226.08
6570.0,226.15
6566.0,225.83
6572.1,226.02
6565.3,225.49
6564.4,225.75
6567.8,225.78
6549.0,224.0
6548.5,224.1
6545.8,223.14
6549.8,223.58
6556.2,224.17
6549.9,223.65
6551.8,223.67
6540.0,223.01
6546.7,223.01
6554.6,223.74
6556.4,224.0
6552.9,223.55
6549.9,223.95
6552.4,223.74
6559.7,224.16
6562.7,224.52
6557.0,224.67
6545.4,224.31
6547.3,223.91
6545.7,223.34
6534.6,222.6
6510.0,221.89
6518.6,222.18
6518.2,221.31
6517.7,221.05
6519.1,221.43
6526.9,221.77
6526.8,221.5
6529.0,221.93
6524.8,222.19
6535.2,222.96
6542.5,223.01
6533.1,222.09
6531.3,222.7
6541.1,223.2
6538.4,223.13
6567.9,224.53
6568.1,224.54
6561.3,223.81
6557.2,223.89
6558.9,223.77
6559.2,223.83
6550.0,223.0
6550.8,223.32
6551.7,223.3
6549.2,223.13
6551.7,223.33
6583.2,224.4
6586.2,224.23
6616.7,227.32
6608.5,227.57
6618.0,227.41
6619.6,227.88
6609.0,227.58
6622.1,228.3
6611.9,227.45
6637.3,229.68
6624.3,229.23
6622.8,229.14
6603.5,227.73
6607.4,227.91
6608.5,228.14
6597.6,227.0
6597.2,227.14
6597.6,227.75
6610.7,228.35
6600.9,228.14
6598.0,227.75
6600.0,228.65
6587.9,227.25
6591.9,226.99
6592.8,226.89
6582.2,225.99
6573.0,225.5
6555.8,225.01
6570.7,226.25
6576.1,226.38
6573.1,226.04
6576.9,226.29
6586.3,227.0
6587.6,226.27
6579.0,226.02
6585.2,226.15
6590.0,226.67
6585.6,226.31
6576.5,225.78
6561.6,225.23
6560.0,224.72
6533.4,224.26
6522.5,222.72
6463.0,222.17
6489.5,223.3
6486.6,222.9
6500.6,222.76
6495.1,223.18
6490.9,223.0
6502.1,223.48
6502.9,223.74
6513.0,223.55
6510.5,222.9
6493.5,222.18
6507.8,222.96
6518.2,223.26
6545.2,224.36
6537.6,223.36
6539.0,223.56
6510.6,223.07
